sk_consulta,sk_medico,sk_data,sk_tipo_consulta,preco_consulta,nota
106536,74200,1436,2.0,,1.6
106537,42244,1840,2.0,,0.4
106538,14989,1408,2.0,,1.9
106539,129026,1539,2.0,,4.1
106540,62180,1702,2.0,,4.0
106541,74521,1236,2.0,,2.2
106542,164517,717,2.0,,1.8
106543,35664,303,2.0,,2.1
106544,92093,1200,2.0,250.0,4.7
106545,60142,1472,2.0,180.0,0.4
106546,163189,1191,2.0,,0.1
106547,133941,313,2.0,50.0,1.8
106548,108437,143,2.0,450.0,0.8
106549,71427,2152,2.0,,0.3
106550,127342,1833,2.0,,4.5
106551,139131,2138,2.0,,1.8
106552,156386,735,2.0,100.0,1.4
106553,110770,1606,2.0,,1.2
106554,97675,2095,2.0,,3.0
106555,164766,695,2.0,,1.5
106556,145314,1986,2.0,,0.4
106557,130574,2125,2.0,,1.3
106558,131059,82,2.0,,3.7
106559,69666,1035,1.0,180.0,2.5
106560,118635,100,2.0,,2.9
106561,143120,1279,2.0,,0.1
106562,138749,547,2.0,,3.4
106563,15813,648,1.0,600.0,4.1
106564,70868,1680,2.0,,2.1
106565,55867,1979,2.0,,2.0
106566,17440,2180,2.0,,1.6
106567,98010,237,2.0,,2.2
106568,42941,1119,2.0,,4.3
106569,118823,1027,2.0,,1.9
106570,53751,1912,2.0,,1.2
106571,138091,1061,2.0,,2.1
106572,74573,123,2.0,90.0,4.2
106573,151856,1914,2.0,200.0,1.3
106574,38373,1734,2.0,,4.6
106575,148833,665,2.0,,4.9
106576,103881,1321,2.0,,0.4
106577,57238,128,2.0,300.0,1.5
106578,10626,1497,2.0,60.0,4.9
106579,8368,1567,2.0,,0.1
106580,142214,1299,2.0,,3.0
106581,52542,372,2.0,,1.1
106582,111846,958,2.0,,4.5
106583,56767,665,2.0,,0.8
106584,8076,641,2.0,,0.3
106585,149424,1399,2.0,,3.6
106586,134475,445,2.0,,2.2
106587,94141,1658,2.0,,3.0
106588,98472,1883,2.0,150.0,1.8
106589,63335,1968,2.0,,0.2
106590,113746,550,2.0,660.0,2.6
106591,123990,1781,2.0,,2.6
106592,145952,642,2.0,,4.1
106593,110701,1069,2.0,,3.3
106594,21468,1129,2.0,,4.4
106595,19583,1765,2.0,250.0,1.9
106596,41324,1339,2.0,130.0,2.6
106597,146461,1414,2.0,,4.8
106598,132413,520,2.0,,2.4
106599,137162,209,2.0,,2.4
106600,113835,1196,2.0,,0.6
106601,96408,1588,2.0,,0.9
106602,71974,1622,2.0,,1.9
106603,104344,1063,2.0,,0.4
106604,35465,1321,2.0,100.0,4.1
106605,135234,1578,2.0,270.0,0.5
106606,18087,220,2.0,250.0,2.1
106607,104396,2144,2.0,,0.5
106608,100892,263,2.0,,2.5
106609,143060,2151,2.0,,3.9
106610,95587,1304,2.0,350.0,2.1
106611,66688,1722,2.0,,4.4
106612,81896,439,2.0,,3.9
106613,101377,2066,2.0,150.0,0.6
106614,55130,2006,2.0,,2.3
106615,70528,802,1.0,,1.5
106616,137665,1065,2.0,,4.9
106617,78827,1469,2.0,,3.2
106618,82358,588,2.0,,4.8
106619,144952,462,2.0,,0.8
106620,144213,2169,2.0,,0.7
106621,54134,825,2.0,,0.6
106622,102490,144,2.0,,4.4
106623,79888,715,2.0,,0.7
106624,53781,1485,2.0,,2.5
106625,129808,286,2.0,300.0,2.0
106626,27852,1598,1.0,170.0,2.4
106627,163658,341,2.0,,3.0
106628,35011,1289,2.0,,3.8
106629,11545,1803,2.0,,3.7
106630,58147,1915,2.0,89.0,3.3
106631,147197,359,2.0,,0.5
106632,69201,425,2.0,,4.1
106633,55571,1049,1.0,,4.0
106634,90436,656,2.0,,3.5
106635,124557,666,2.0,,2.2
106636,103685,107,2.0,65.0,1.2
106637,57349,2175,2.0,,1.5
106638,162273,972,2.0,,4.3
106639,160113,99,2.0,,0.3
106640,83321,356,2.0,,0.2
106641,3262,1968,1.0,250.0,0.7
106642,150938,1675,2.0,,0.1
106643,114339,1332,2.0,100.0,4.7
106644,143747,1557,2.0,,4.4
106645,118766,1992,2.0,,2.5
106646,98833,11,2.0,,2.8
106647,112592,1893,2.0,,3.6
106648,40468,2057,2.0,,4.4
106649,15445,1236,2.0,,1.9
106650,114204,150,2.0,,3.2
106651,77882,1993,2.0,,1.9
106652,7510,32,1.0,250.0,1.2
106653,124562,242,2.0,,4.6
106654,152532,676,2.0,,4.8
106655,113497,2099,2.0,,3.6
106656,148323,925,2.0,,3.1
106657,46580,869,2.0,,3.5
106658,124926,869,2.0,,1.8
106659,144683,1562,2.0,,4.5
106660,89976,1939,2.0,,2.2
106661,151855,218,2.0,100.0,2.3
106662,104624,2018,2.0,,4.1
106663,31861,1626,2.0,280.0,3.6
106664,94291,102,2.0,,0.9
106665,71284,826,2.0,,0.3
106666,109139,581,2.0,,0.6
106667,79526,577,2.0,,0.0
106668,86951,144,2.0,,3.5
106669,41874,694,2.0,,3.7
106670,76812,714,2.0,,0.3
106671,139631,970,2.0,,2.3
106672,3278,87,2.0,250.0,4.7
106673,62665,1954,2.0,,2.1
106674,101548,914,2.0,,2.1
106675,129352,122,2.0,,4.0
106676,59731,205,2.0,,0.2
106677,104441,1871,2.0,200.0,3.0
106678,156408,816,2.0,,0.5
106679,79835,796,2.0,,1.4
106680,10509,347,2.0,,1.7
106681,20391,1327,1.0,,2.9
106682,92003,929,2.0,,1.5
106683,42662,1498,2.0,400.0,1.6
106684,49946,736,2.0,,0.3
106685,68958,1704,2.0,,2.2
106686,83871,2139,2.0,,3.0
106687,121426,1158,2.0,,2.4
106688,12265,594,2.0,500.0,2.1
106689,12018,311,2.0,,4.7
106690,121654,1164,2.0,,2.4
106691,50372,2053,2.0,,2.7
106692,89222,1721,2.0,,2.9
106693,156668,1275,2.0,,1.5
106694,126124,2116,2.0,,1.1
106695,164854,1643,2.0,,3.9
106696,159727,1325,2.0,,4.1
106697,80167,467,2.0,,4.6
106698,106921,183,2.0,,1.5
106699,65401,983,2.0,,0.4
106700,108082,2176,2.0,,1.3
106701,83823,421,2.0,,0.4
106702,105389,1000,2.0,1.0,2.5
106703,46359,1446,2.0,,2.6
106704,99478,1742,2.0,,0.6
106705,142627,2093,2.0,,2.9
106706,127824,1051,2.0,,4.6
106707,129838,452,2.0,,3.5
106708,48710,1928,2.0,,1.8
106709,4691,1116,2.0,,3.5
106710,162152,1828,2.0,,4.9
106711,82345,167,2.0,150.0,1.8
106712,18423,138,2.0,200.0,3.7
106713,59618,1853,2.0,,4.4
106714,101508,466,2.0,,4.9
106715,48862,622,2.0,,2.2
106716,67264,1508,2.0,,4.5
106717,164187,716,2.0,,4.5
106718,132327,2057,2.0,,4.7
106719,108058,1470,2.0,,1.0
106720,98081,254,2.0,,3.0
106721,71335,1535,2.0,,3.8
106722,45792,1715,2.0,,4.6
106723,19876,277,2.0,390.0,3.4
106724,712,1729,1.0,600.0,5.0
106725,79987,391,2.0,,0.7
106726,22515,1436,2.0,,4.2
106727,69119,2130,2.0,400.0,3.4
106728,55142,1812,2.0,,0.1
106729,11044,185,2.0,,4.9
106730,159560,560,2.0,,2.9
106731,86,481,2.0,350.0,2.2
106732,161812,818,2.0,350.0,1.4
106733,28543,1735,2.0,,2.3
106734,54463,316,2.0,,4.1
106735,145376,1150,2.0,,1.3
106736,83183,1575,2.0,,3.2
106737,114367,374,2.0,,3.0
106738,61139,38,2.0,,3.6
106739,107609,461,2.0,,3.6
106740,160124,903,2.0,,0.3
106741,39881,781,2.0,300.0,4.9
106742,41090,1293,2.0,400.0,0.5
106743,126955,1456,2.0,,4.2
106744,147892,2104,2.0,,2.7
106745,86083,1059,2.0,,4.2
106746,150257,1166,2.0,,2.1
106747,2938,2097,1.0,120.0,0.1
106748,7037,1112,2.0,120.0,2.5
106749,24669,1423,2.0,,0.1
106750,49326,1865,2.0,,0.5
106751,124764,740,2.0,,1.0
106752,67361,1722,2.0,,0.2
106753,3461,2119,2.0,350.0,1.6
106754,86725,1799,2.0,600.0,1.3
106755,33451,1973,2.0,,4.1
106756,162703,638,2.0,,3.6
106757,10983,2123,1.0,350.0,0.2
106758,84652,58,2.0,,0.9
106759,43511,411,2.0,,3.3
106760,164314,1287,2.0,,0.8
106761,19081,725,2.0,,0.0
106762,32221,1875,2.0,300.0,1.9
106763,26474,2077,2.0,,3.0
106764,114231,1891,2.0,,4.5
106765,106766,129,2.0,,0.8
106766,153731,441,2.0,,2.8
106767,39674,785,2.0,750.0,0.7
106768,129529,365,2.0,,0.1
106769,39905,1277,2.0,,1.8
106770,132706,180,2.0,,2.7
106771,50364,71,2.0,,1.1
106772,96717,1019,2.0,,1.5
106773,158439,454,2.0,,2.3
106774,152891,1016,2.0,,3.1
106775,96272,896,2.0,,2.8
106776,146030,518,2.0,,3.6
106777,12269,196,2.0,,4.4
106778,9961,6,1.0,,1.0
106779,73594,909,2.0,,1.8
106780,143141,1519,2.0,,0.5
106781,50767,1731,2.0,,3.9
106782,36959,1477,2.0,200.0,0.6
106783,88920,798,2.0,,0.3
106784,138750,629,2.0,,0.1
106785,59020,386,2.0,,3.8
106786,35488,703,2.0,,0.2
106787,68953,1723,2.0,,2.5
106788,134964,1653,2.0,200.0,3.8
106789,18591,1234,2.0,,3.2
106790,96976,344,2.0,,3.5
106791,121956,1014,2.0,,4.4
106792,53669,664,2.0,,1.5
106793,151072,115,2.0,,0.5
106794,1099,1520,2.0,100.0,4.7
106795,18293,806,2.0,300.0,1.4
106796,119758,472,2.0,,2.5
106797,82254,353,2.0,,2.1
106798,128022,2056,2.0,,3.3
106799,41647,2073,1.0,,2.1
106800,62918,686,2.0,,3.1
106801,111560,2135,2.0,,2.6
106802,49430,1408,1.0,,2.6
106803,69127,2000,2.0,,1.4
106804,39982,1325,2.0,,2.9
106805,87801,1179,2.0,100.0,1.2
106806,47662,290,2.0,85.0,0.8
106807,35221,1065,2.0,,4.5
106808,95370,14,2.0,,1.1
106809,128729,1660,2.0,,0.7
106810,54861,617,1.0,400.0,4.3
106811,154310,1364,2.0,,4.6
106812,92065,1393,2.0,,1.3
106813,48358,397,2.0,,2.4
106814,45582,985,1.0,,4.0
106815,43360,882,2.0,,0.2
106816,94931,1521,2.0,190.0,0.9
106817,162529,1916,2.0,,3.2
106818,39593,2013,2.0,,4.6
106819,97373,1517,2.0,,4.7
106820,117645,1297,2.0,150.0,0.1
106821,33229,945,2.0,,3.2
106822,91897,1700,2.0,,4.3
106823,140622,182,2.0,,1.5
106824,67403,1786,2.0,,2.9
106825,39670,831,2.0,,1.0
106826,140835,2076,2.0,,0.8
106827,34028,1849,1.0,400.0,4.2
106828,158740,582,2.0,,1.1
106829,95511,512,2.0,,3.4
106830,68255,1378,2.0,120.0,2.8
106831,100995,1702,2.0,,0.2
106832,100691,1028,2.0,,3.7
106833,127242,1165,2.0,,4.4
106834,102487,278,2.0,,4.2
106835,113742,2032,2.0,,2.6
106836,147154,1466,2.0,,4.9
106837,50923,1535,2.0,,3.9
106838,76000,1948,2.0,,0.8
106839,5836,1758,2.0,,0.4
106840,45902,1377,2.0,,1.0
106841,49688,48,1.0,420.0,4.3
106842,123031,2028,2.0,,1.4
106843,69059,125,2.0,,0.1
106844,162885,2078,2.0,,3.6
106845,112075,335,2.0,,2.1
106846,88476,183,2.0,160.0,2.1
106847,161056,1128,2.0,,4.9
106848,85576,2024,2.0,,4.6
106849,78982,1327,2.0,,3.0
106850,132046,1946,2.0,,4.4
106851,78348,1456,2.0,,4.2
106852,50381,1873,2.0,,1.5
106853,3458,150,2.0,,2.4
106854,159696,840,2.0,,3.2
106855,103786,1886,2.0,,1.4
106856,94092,885,2.0,,4.9
106857,92486,1407,2.0,,4.4
106858,95366,622,2.0,,3.3
106859,152165,1390,2.0,120.0,3.2
106860,104566,1342,2.0,,1.3
106861,87624,602,2.0,,1.1
106862,10459,1768,2.0,,1.1
106863,155705,2058,2.0,,2.6
106864,82959,1730,2.0,,4.4
106865,38416,1451,1.0,150.0,4.8
106866,13331,1999,2.0,,3.1
106867,53748,2101,2.0,,1.6
106868,159585,750,2.0,,3.9
106869,163515,15,2.0,,2.0
106870,130876,616,2.0,,1.5
106871,9224,602,1.0,500.0,1.5
106872,55658,715,2.0,,2.3
106873,94374,1174,2.0,,1.3
106874,6690,1971,2.0,450.0,4.2
106875,84846,1611,2.0,,0.5
106876,114991,39,2.0,,3.4
106877,94782,777,2.0,,1.2
106878,39598,132,2.0,600.0,1.8
106879,125644,1330,2.0,100.0,2.0
106880,104494,2099,2.0,,2.3
106881,72195,775,2.0,,2.8
106882,158205,327,2.0,,1.4
106883,71320,1329,2.0,,3.9
106884,24225,274,2.0,,3.8
106885,74290,477,2.0,,1.3
106886,124835,1223,2.0,,4.2
106887,37097,211,2.0,,1.3
106888,10092,1221,2.0,135.0,2.2
106889,34743,2056,2.0,400.0,2.2
106890,69561,1020,2.0,,4.6
106891,15540,1705,2.0,65.0,3.8
106892,136407,267,2.0,,4.0
106893,64272,1201,2.0,,0.2
106894,32362,1365,2.0,,0.2
106895,137459,952,2.0,,4.3
106896,132146,880,2.0,130.0,1.8
106897,129085,1914,2.0,,1.8
106898,152473,2102,2.0,,3.0
106899,72639,606,2.0,,3.4
106900,3036,330,2.0,300.0,0.2
106901,137863,1367,2.0,,2.0
106902,163783,550,2.0,,4.8
106903,159346,640,2.0,,3.9
106904,41414,2138,2.0,,1.9
106905,92266,1661,2.0,,3.6
106906,52088,26,2.0,,1.7
106907,140905,1141,2.0,300.0,0.5
106908,164035,1063,2.0,,2.9
106909,141712,1824,2.0,,4.4
106910,16767,645,2.0,150.0,4.1
106911,19489,556,2.0,,4.0
106912,95246,2073,2.0,,1.6
106913,135242,1038,2.0,,1.4
106914,16866,1435,2.0,,2.1
106915,75503,262,2.0,,4.8
106916,24693,1461,2.0,,3.3
106917,97438,1774,2.0,,2.3
106918,82047,1249,2.0,,2.8
106919,103362,1498,2.0,,0.4
106920,144301,169,2.0,,1.8
106921,94674,300,2.0,,1.6
106922,164720,1038,2.0,,1.1
106923,104848,2188,2.0,,2.2
106924,151343,1562,2.0,,4.2
106925,36154,1819,2.0,100.0,0.2
106926,137684,739,2.0,300.0,3.1
106927,141634,1247,2.0,,2.4
106928,69196,1648,2.0,,0.7
106929,11595,276,2.0,,4.4
106930,46343,745,2.0,250.0,3.4
106931,134841,1454,2.0,,3.6
106932,111440,127,2.0,,1.7
106933,85418,1419,2.0,,1.1
106934,65040,259,2.0,,2.9
106935,94675,1457,2.0,170.0,1.2
106936,153100,1266,2.0,,2.4
106937,57913,291,2.0,,0.9
106938,54021,1370,2.0,,2.7
106939,116807,1044,2.0,,2.6
106940,87094,211,2.0,,1.8
106941,7145,1616,2.0,,4.1
106942,116447,2015,2.0,,0.9
106943,135627,826,2.0,,3.5
106944,94395,1097,2.0,,3.6
106945,16702,1278,2.0,,0.2
106946,149768,345,2.0,,1.2
106947,37197,2024,2.0,,4.7
106948,68157,1188,2.0,,2.4
106949,75245,764,2.0,,4.1
106950,139171,1603,2.0,,3.8
106951,153372,1243,2.0,,2.1
106952,53090,1238,1.0,180.0,4.2
106953,109236,1619,2.0,,3.8
106954,20056,1563,2.0,,4.9
106955,16704,737,2.0,,3.9
106956,8537,2128,2.0,,4.0
106957,101448,2088,1.0,150.0,4.5
106958,55166,927,2.0,150.0,4.7
106959,142538,1452,2.0,,2.7
106960,135400,657,2.0,,0.3
106961,134836,1099,2.0,,3.0
106962,90110,1154,2.0,,3.0
106963,153057,1658,2.0,,0.5
106964,13142,1082,1.0,1200.0,1.5
106965,46906,511,2.0,50.0,1.1
106966,47886,1617,2.0,,1.3
106967,105730,1680,2.0,,4.9
106968,20515,1364,1.0,450.0,4.8
106969,35981,1064,2.0,,0.7
106970,70645,1788,2.0,,3.2
106971,126081,761,2.0,,3.8
106972,24770,1217,2.0,,4.2
106973,155132,2149,2.0,200.0,4.4
106974,41487,636,2.0,300.0,0.6
106975,92126,696,2.0,100.0,2.1
106976,83627,1181,2.0,,4.5
106977,47742,483,2.0,120.0,3.2
106978,15963,911,2.0,400.0,0.0
106979,63172,1685,2.0,50.0,4.8
106980,24646,1488,2.0,,3.9
106981,133791,1413,2.0,290.0,2.5
106982,131669,590,2.0,,1.2
106983,44549,1028,2.0,,1.1
106984,110528,1633,2.0,,1.2
106985,75355,334,2.0,,1.9
106986,27734,860,2.0,,0.6
106987,103490,666,2.0,,4.2
106988,128935,707,2.0,,0.0
106989,48369,1815,2.0,,1.5
106990,147340,1797,2.0,,4.2
106991,164897,1812,2.0,,2.2
106992,160564,320,2.0,,1.1
106993,58005,1488,2.0,,1.6
106994,124874,608,2.0,,1.4
106995,28034,485,2.0,,3.7
106996,96665,626,2.0,,2.7
106997,39891,2174,2.0,,0.2
106998,125400,418,2.0,,1.2
106999,11882,1439,1.0,300.0,0.7
107000,4466,143,2.0,,0.9
107001,40094,1107,2.0,,1.7
107002,114416,85,2.0,,1.5
107003,6696,1807,2.0,500.0,3.7
107004,29657,1781,2.0,,0.3
107005,48714,725,1.0,300.0,0.7
107006,47114,1769,2.0,,3.1
107007,148966,1166,2.0,,0.7
107008,140901,1531,2.0,,0.9
107009,21176,363,2.0,300.0,0.1
107010,45495,907,2.0,,1.2
107011,149901,224,2.0,,0.4
107012,117823,1433,2.0,,0.8
107013,101603,852,2.0,300.0,3.0
107014,123800,259,2.0,,0.8
107015,111469,510,2.0,,2.7
107016,97355,2078,2.0,,5.0
107017,21303,1876,2.0,,2.3
107018,32591,1552,2.0,,3.2
107019,90896,1980,2.0,,2.6
107020,134461,1135,2.0,250.0,0.1
107021,11798,1504,1.0,350.0,2.0
107022,61467,73,2.0,,1.5
107023,74700,129,2.0,,3.9
107024,16952,1703,2.0,200.0,1.6
107025,42323,26,2.0,,2.0
107026,118012,1087,2.0,,1.4
107027,140709,775,2.0,,3.0
107028,74403,774,2.0,,0.1
107029,63957,1348,2.0,350.0,2.8
107030,128849,1234,2.0,,0.0
107031,14587,2187,2.0,,0.6
107032,47655,205,2.0,,4.9
107033,94210,77,2.0,300.0,1.0
107034,138985,1689,2.0,,4.8
107035,115205,2107,2.0,,0.5
107036,77327,1148,2.0,,1.4
107037,156508,1550,2.0,,2.0
107038,22031,201,2.0,,2.6
107039,7008,499,2.0,,0.2
107040,136744,795,2.0,,3.1
107041,126434,1318,2.0,,0.9
107042,26947,1128,2.0,300.0,3.5
107043,8720,173,2.0,,0.5
107044,110780,720,2.0,,3.5
107045,164126,333,2.0,,3.1
107046,884,1713,1.0,,1.4
107047,8630,1932,1.0,400.0,0.4
107048,136408,1349,2.0,,2.1
107049,66221,743,2.0,,3.5
107050,113883,2133,2.0,,0.2
107051,58651,111,2.0,,2.4
107052,79747,834,2.0,,0.3
107053,136502,911,2.0,,2.6
107054,40074,978,2.0,,1.4
107055,112531,904,2.0,,3.9
107056,106575,1938,2.0,,4.0
107057,65453,1618,2.0,,2.5
107058,21956,566,2.0,,3.1
107059,84086,917,2.0,,3.0
107060,107601,1568,2.0,,2.1
107061,57426,1777,2.0,400.0,2.9
107062,67477,893,2.0,,1.6
107063,111977,1653,2.0,,4.6
107064,62095,20,2.0,,1.3
107065,43396,2184,2.0,,2.5
107066,68528,715,2.0,,3.1
107067,49718,1782,2.0,,3.6
107068,164189,2172,2.0,,2.8
107069,32092,192,2.0,,0.0
107070,29461,2005,2.0,750.0,1.1
107071,73740,976,2.0,180.0,1.8
107072,108364,634,2.0,,3.5
107073,74728,868,2.0,,0.6
107074,40480,1890,2.0,500.0,1.6
107075,22904,1872,1.0,250.0,4.1
107076,50288,1408,2.0,100.0,4.2
107077,59504,474,2.0,,4.2
107078,162693,1795,2.0,,3.9
107079,45639,1396,2.0,,2.9
107080,101513,151,2.0,,2.0
107081,112308,1136,2.0,,1.9
107082,129496,321,2.0,,2.3
107083,23828,2106,2.0,,2.0
107084,26403,247,2.0,,1.5
107085,131300,1888,2.0,,4.2
107086,4138,847,1.0,350.0,3.3
107087,81378,197,2.0,,4.6
107088,129781,574,2.0,,3.2
107089,6060,895,2.0,,3.3
107090,104135,1429,2.0,,3.3
107091,75606,1755,2.0,,4.2
107092,81646,1327,2.0,,1.4
107093,2489,177,2.0,440.0,1.3
107094,126885,168,2.0,,4.2
107095,101662,1779,2.0,,0.3
107096,148549,672,2.0,,0.7
107097,143570,1972,2.0,,4.5
107098,155348,657,2.0,,1.9
107099,129215,683,2.0,,1.8
107100,99406,182,2.0,,0.3
107101,122748,1944,2.0,,0.5
107102,150538,721,2.0,,0.5
107103,152708,1020,2.0,,4.9
107104,36299,1262,2.0,400.0,3.7
107105,111822,1614,2.0,,2.7
107106,7813,32,2.0,,4.4
107107,102429,1791,2.0,,0.3
107108,116591,1191,2.0,,3.0
107109,65891,1219,2.0,,0.2
107110,80772,44,2.0,,2.8
107111,16442,392,2.0,,1.6
107112,71094,732,2.0,,1.1
107113,163959,18,2.0,,3.5
107114,159975,1012,2.0,,4.4
107115,93489,1847,2.0,,3.6
107116,69925,648,2.0,,4.4
107117,61246,2025,2.0,,3.8
107118,108365,684,2.0,,3.3
107119,97844,1757,2.0,17000.0,3.0
107120,92756,998,2.0,,0.8
107121,20096,918,2.0,230.0,2.5
107122,10263,434,1.0,400.0,3.8
107123,44056,413,2.0,,0.8
107124,68860,1912,2.0,500.0,4.2
107125,118663,271,2.0,,3.4
107126,43351,69,2.0,150.0,0.6
107127,59800,706,2.0,,4.6
107128,118409,141,2.0,,4.7
107129,138662,1170,2.0,,1.0
107130,8223,1640,1.0,,2.7
107131,10404,1098,1.0,400.0,3.1
107132,122757,915,2.0,,0.3
107133,39522,1733,2.0,,1.8
107134,68813,782,2.0,,2.2
107135,93687,1479,2.0,,2.5
107136,91840,858,2.0,,0.0
107137,137911,453,2.0,,0.5
107138,99805,1421,2.0,25.0,3.6
107139,131001,1735,2.0,,4.5
107140,162338,939,2.0,,2.8
107141,142284,1777,2.0,,1.3
107142,53635,1462,2.0,100.0,4.3
107143,23287,930,2.0,130.0,1.4
107144,52444,1706,2.0,,3.7
107145,5485,124,1.0,400.0,4.3
107146,68346,2022,2.0,,2.3
107147,89356,2021,2.0,,1.0
107148,7233,886,1.0,600.0,2.6
107149,77633,1113,2.0,400.0,1.3
107150,108589,901,2.0,250.0,3.3
107151,88112,750,2.0,400.0,4.8
107152,118880,1301,2.0,,4.1
107153,45115,2185,2.0,,3.1
107154,86451,146,2.0,,2.0
107155,4372,1759,2.0,,5.0
107156,65846,21,2.0,,0.6
107157,148527,1612,2.0,,4.7
107158,114254,724,2.0,,2.7
107159,121983,923,2.0,,4.7
107160,36723,433,2.0,,2.3
107161,115673,1137,2.0,,2.9
107162,42814,1082,2.0,,2.0
107163,76315,1295,2.0,,0.6
107164,16906,696,2.0,,3.2
107165,119473,103,2.0,,4.0
107166,123787,227,2.0,,3.8
107167,123915,1005,2.0,,0.6
107168,75003,48,2.0,,1.4
107169,80248,1652,2.0,,4.5
107170,100721,1508,2.0,,1.1
107171,144896,1305,2.0,,3.2
107172,105199,1597,2.0,,1.9
107173,50722,1876,2.0,,2.6
107174,52371,1121,2.0,,1.9
107175,145293,707,2.0,,4.4
107176,72518,187,2.0,,1.3
107177,41897,1302,2.0,,3.5
107178,144347,1450,2.0,,0.2
107179,79491,1458,2.0,,3.2
107180,164656,1104,2.0,,0.8
107181,53551,1984,2.0,,4.4
107182,126530,37,2.0,,0.3
107183,13356,241,2.0,,3.5
107184,9094,1168,2.0,,3.2
107185,52138,1621,2.0,,4.0
107186,18500,751,2.0,,3.2
107187,15697,74,2.0,300.0,3.6
107188,71475,1951,2.0,,4.8
107189,83223,966,2.0,80.0,4.8
107190,122229,422,2.0,,4.7
107191,160360,1889,2.0,,2.5
107192,22660,1873,2.0,500.0,1.9
107193,153597,1184,2.0,,2.4
107194,92029,275,2.0,,2.9
107195,164899,715,2.0,,0.7
107196,163603,1678,2.0,,4.1
107197,149469,1867,2.0,,1.2
107198,99689,1187,2.0,,3.6
107199,102645,962,2.0,,2.7
107200,153136,1232,2.0,,3.7
107201,111712,1156,2.0,,3.7
107202,67751,286,2.0,,2.6
107203,47030,562,2.0,,0.6
107204,69139,2011,2.0,,0.8
107205,134058,1378,2.0,,3.5
107206,89923,2108,2.0,,3.3
107207,12137,1243,2.0,,3.9
107208,55235,1909,2.0,150.0,3.4
107209,3959,947,1.0,500.0,1.5
107210,150614,902,2.0,,2.1
107211,112264,1191,2.0,,2.6
107212,21065,1077,2.0,,3.7
107213,156182,515,2.0,,0.6
107214,116150,1629,2.0,,2.9
107215,120929,1525,2.0,500.0,0.8
107216,6497,1973,2.0,200.0,4.3
107217,30998,2159,2.0,,1.3
107218,121929,1715,2.0,,0.0
107219,160360,1722,2.0,,1.4
107220,96034,1007,2.0,,2.3
107221,24642,369,2.0,250.0,4.3
107222,26620,1839,2.0,,4.1
107223,144048,1021,2.0,,4.0
107224,28452,2176,2.0,,4.4
107225,40051,947,2.0,,3.2
107226,32267,1292,2.0,,0.7
107227,140020,1544,2.0,200.0,0.8
107228,1193,884,2.0,100.0,1.9
107229,15022,1371,2.0,200.0,1.5
107230,3487,2140,2.0,250.0,0.5
107231,88133,1532,2.0,,2.3
107232,84665,171,2.0,,1.5
107233,41818,1304,2.0,,2.0
107234,45499,68,2.0,300.0,0.9
107235,48495,975,2.0,385.0,1.0
107236,101717,959,2.0,300.0,4.7
107237,6493,1021,2.0,,4.8
107238,130538,196,2.0,,0.2
107239,9327,1124,1.0,,4.6
107240,74256,1622,2.0,,3.2
107241,6628,760,2.0,,4.2
107242,99144,2096,2.0,,3.4
107243,13801,1586,2.0,,0.9
107244,27078,729,2.0,,3.9
107245,60465,237,2.0,,3.2
107246,67830,2173,2.0,280.0,1.3
107247,85060,3,2.0,,3.7
107248,81700,1754,2.0,,2.9
107249,132001,1054,2.0,,0.7
107250,65908,1326,1.0,350.0,4.4
107251,112778,855,2.0,,1.4
107252,35166,929,2.0,400.0,2.0
107253,126257,1992,2.0,,1.5
107254,141110,1487,2.0,,3.1
107255,115860,969,2.0,,3.9
107256,162296,957,2.0,,4.6
107257,137579,1373,2.0,,2.0
107258,118899,438,2.0,,3.9
107259,131033,567,2.0,,0.5
107260,158001,1075,2.0,,0.7
107261,35780,1737,2.0,,4.6
107262,29546,1718,2.0,250.0,4.5
107263,47834,1612,2.0,,3.9
107264,477,1328,2.0,400.0,3.0
107265,90179,2135,2.0,100.0,0.9
107266,51505,572,2.0,,1.8
107267,95720,2184,2.0,,2.3
107268,50912,1409,2.0,,0.7
107269,107448,195,2.0,,2.4
107270,12388,360,2.0,,3.0
107271,121881,832,2.0,,4.7
107272,93500,2072,2.0,,4.2
107273,143421,855,2.0,,3.9
107274,156853,970,2.0,,1.0
107275,139355,686,2.0,,4.5
107276,89933,827,2.0,,2.1
107277,103235,1021,2.0,,1.8
107278,105663,128,2.0,,4.8
107279,61886,1677,2.0,,0.5
107280,31003,1183,2.0,320.0,0.3
107281,115455,171,2.0,,1.0
107282,95585,1790,2.0,,0.2
107283,130687,1592,2.0,150.0,4.6
107284,80499,1706,2.0,,1.9
107285,105564,1483,2.0,300.0,3.0
107286,96395,2104,2.0,,4.4
107287,129276,1166,2.0,,0.6
107288,108203,128,2.0,,3.9
107289,118731,1892,2.0,220.0,4.6
107290,127425,264,2.0,,2.0
107291,79444,1529,2.0,,3.5
107292,127844,1913,2.0,200.0,3.3
107293,83809,1396,2.0,,0.7
107294,159555,1263,2.0,,0.5
107295,153564,191,2.0,,5.0
107296,34273,1478,1.0,180.0,1.4
107297,145974,903,2.0,,1.1
107298,101292,715,2.0,,1.5
107299,28520,1838,2.0,,3.5
107300,58739,883,2.0,,0.2
107301,95505,1153,2.0,,1.0
107302,83982,131,2.0,,0.3
107303,59179,112,2.0,,2.9
